ID_A,ID_B,Level
793,192,Major
813,192,Major
192,802,Major
192,817,Major
820,192,Major
829,192,Major
830,192,Major
192,834,Major
192,836,Major
839,192,Major
192,840,Major
192,848,Major
853,192,Major
192,856,Major
192,858,Major
877,192,Major
879,192,Major
889,192,Major
896,192,Major
903,192,Major
905,192,Major
912,192,Major
192,907,Major
914,192,Major
192,921,Major
192,931,Major
936,192,Major
192,942,Major
950,192,Major
192,960,Major
968,192,Major
192,976,Major
981,192,Major
982,192,Major
983,192,Major
990,192,Major
992,192,Major
1003,192,Major
192,1004,Major
192,1006,Major
1037,192,Major
1040,192,Major
192,1045,Major
1046,192,Major
192,1048,Major
1056,192,Major
1067,192,Major
192,1073,Major
1076,192,Major
192,1082,Major
192,1085,Major
192,1089,Major
1090,192,Major
1101,192,Major
192,1107,Major
1111,192,Major
1121,192,Major
192,1122,Major
192,1125,Major
1126,192,Major
1133,192,Major
1143,192,Major
1147,192,Major
1154,192,Major
1159,192,Major
192,1164,Major
1190,192,Major
1192,192,Major
192,1203,Major
1204,192,Major
1209,192,Major
1210,192,Major
1214,192,Major
412,192,Major
1219,192,Major
192,1228,Major
192,1244,Major
1249,192,Major
1265,192,Major
1272,192,Major
1276,192,Major
192,1292,Major
1307,192,Major
1314,192,Major
1317,192,Major
192,1337,Major
192,1349,Major
1360,192,Major
1375,192,Major
1381,192,Major
192,1383,Major
192,1403,Major
192,1408,Major
1421,192,Major
1423,192,Major
1425,192,Major
192,1427,Major
1463,192,Major
1464,192,Major
1468,192,Major
1478,192,Major
1479,192,Major
192,29,Major
1488,192,Major
1498,192,Major
192,1512,Major
1527,192,Major
192,1533,Major
192,1544,Major
1560,192,Major
304,81,Major
81,458,Major
81,667,Major
81,1056,Major
1090,81,Major
81,1095,Major
96,84,Major
84,107,Major
84,108,Major
84,171,Major
84,175,Major
84,176,Major
197,84,Major
84,298,Major
304,84,Major
84,334,Major
84,339,Major
84,382,Major
84,497,Major
84,505,Major
84,510,Major
84,518,Major
84,560,Major
84,588,Major
84,674,Major
84,678,Major
84,703,Major
84,764,Major
84,765,Major
84,767,Major
84,794,Major
84,802,Major
84,840,Major
84,842,Major
84,856,Major
84,858,Major
84,859,Major
84,994,Major
84,1008,Major
84,1047,Major
84,1048,Major
1076,84,Major
84,1106,Major
84,1122,Major
84,1154,Major
1242,84,Major
84,1311,Major
84,1312,Major
84,1326,Major
84,1345,Major
84,1374,Major
84,1386,Major
1402,84,Major
84,1526,Major
84,1553,Major
904,297,Major
904,379,Major
904,416,Major
904,730,Major
904,731,Major
904,733,Major
904,734,Major
904,737,Major
904,738,Major
904,739,Major
904,740,Major
904,1327,Major
904,1376,Major
942,88,Major
981,88,Major
982,88,Major
1468,72,Major
1468,97,Major
1468,125,Major
1468,131,Major
1468,168,Major
1468,267,Major
1468,302,Major
303,1468,Major
308,1468,Major
1468,309,Major
1468,333,Major
1468,341,Major
1468,379,Major
1468,385,Major
1468,386,Major
394,1468,Major
507,1468,Major
1468,585,Major
1468,618,Major
1468,646,Major
1468,650,Major
669,1468,Major
1468,709,Major
719,1468,Major
1468,733,Major
1468,734,Major
1468,763,Major
1468,774,Major
1468,793,Major
1468,813,Major
1468,839,Major
1468,842,Major
1468,958,Major
983,1468,Major
1468,992,Major
1468,1003,Major
1005,1468,Major
1468,1037,Major
1468,1045,Major
1468,1085,Major
1468,1172,Major
1274,1468,Major
1468,1300,Major
1468,1326,Major
1468,1349,Major
1468,1389,Major
1468,1392,Major
1468,1403,Major
1468,1419,Major
1468,1446,Major
1468,1494,Major
1468,1498,Major
1468,1501,Major
1468,1507,Major
1468,1531,Major
1542,1468,Major
68,90,Major
70,90,Major
304,90,Major
90,309,Major
458,90,Major
667,90,Major
813,90,Major
