ID_A,ID_B,Level,label
311,896,Moderate,1
311,898,Moderate,1
311,935,Moderate,1
311,900,Moderate,1
311,905,Moderate,1
311,909,Moderate,1
311,912,Moderate,1
311,914,Moderate,1
311,918,Moderate,1
311,921,Moderate,1
311,926,Moderate,1
311,927,Moderate,1
311,942,Moderate,1
311,949,Moderate,1
311,955,Moderate,1
311,968,Moderate,1
311,976,Moderate,1
311,982,Moderate,1
311,986,Moderate,1
311,990,Moderate,1
311,1003,Moderate,1
311,1040,Moderate,1
311,1046,Moderate,1
311,1048,Moderate,1
311,1051,Moderate,1
311,1057,Moderate,1
311,1061,Moderate,1
311,1070,Moderate,1
311,1071,Moderate,1
311,1075,Moderate,1
311,1076,Moderate,1
311,1082,Moderate,1
311,1085,Moderate,1
311,1089,Moderate,1
311,1096,Moderate,1
311,1097,Moderate,1
311,1101,Moderate,1
311,1111,Moderate,1
311,1112,Moderate,1
311,1117,Moderate,1
311,1119,Moderate,1
311,1121,Moderate,1
311,1123,Moderate,1
311,1126,Moderate,1
311,1127,Moderate,1
311,1128,Moderate,1
311,1132,Moderate,1
1145,311,Moderate,1
311,1147,Moderate,1
311,1148,Moderate,1
311,1151,Moderate,1
311,1154,Moderate,1
311,1164,Moderate,1
311,1175,Major,0
311,1183,Moderate,1
1193,311,Moderate,1
311,1198,Moderate,1
311,1203,Moderate,1
311,1204,Moderate,1
311,1205,Moderate,1
311,1209,Moderate,1
311,1210,Moderate,1
311,1212,Moderate,1
311,1214,Moderate,1
311,412,Major,0
311,1219,Moderate,1
311,901,Moderate,1
311,1227,Moderate,1
311,1228,Moderate,1
311,1238,Moderate,1
1242,311,Minor,2
311,1244,Moderate,1
311,1249,Moderate,1
311,1250,Moderate,1
311,1255,Moderate,1
311,1272,Moderate,1
311,1276,Moderate,1
1283,311,Moderate,1
311,1287,Moderate,1
311,1289,Moderate,1
311,1303,Moderate,1
311,1306,Moderate,1
311,1314,Moderate,1
311,1317,Moderate,1
311,726,Moderate,1
311,727,Moderate,1
311,1337,Major,0
311,1343,Moderate,1
311,1354,Moderate,1
311,1360,Moderate,1
311,1374,Moderate,1
311,1375,Moderate,1
311,1383,Moderate,1
311,1384,Moderate,1
1395,311,Moderate,1
311,1408,Moderate,1
311,1419,Moderate,1
311,1423,Moderate,1
311,1424,Moderate,1
311,1425,Moderate,1
311,1427,Moderate,1
311,1428,Moderate,1
311,1438,Moderate,1
311,1443,Moderate,1
311,1450,Moderate,1
311,1452,Moderate,1
1454,311,Major,0
311,1463,Moderate,1
311,1464,Moderate,1
311,1473,Moderate,1
311,1478,Moderate,1
311,1479,Moderate,1
311,1482,Moderate,1
311,29,Moderate,1
311,1483,Moderate,1
311,1485,Moderate,1
311,1488,Moderate,1
311,1490,Moderate,1
311,1491,Moderate,1
1497,311,Moderate,1
311,1506,Moderate,1
311,1512,Moderate,1
311,1527,Moderate,1
311,1531,Moderate,1
311,1552,Moderate,1
1560,311,Moderate,1
311,1563,Moderate,1
311,1564,Major,0
1293,1149,Moderate,1
56,1149,Moderate,1
96,1149,Major,0
121,1149,Moderate,1
149,1149,Moderate,1
335,1149,Moderate,1
337,1149,Moderate,1
400,1149,Moderate,1
467,1149,Moderate,1
512,1149,Moderate,1
606,1149,Moderate,1
690,1149,Moderate,1
691,1149,Moderate,1
704,1149,Moderate,1
823,1149,Moderate,1
876,1149,Moderate,1
914,1149,Moderate,1
1073,1149,Moderate,1
1143,1149,Moderate,1
1190,1149,Moderate,1
1210,1149,Moderate,1
1401,1149,Moderate,1
1402,1149,Major,0
1421,1149,Moderate,1
1423,1149,Moderate,1
1468,1149,Moderate,1
1470,1149,Moderate,1
29,1149,Moderate,1
446,312,Moderate,1
690,312,Moderate,1
914,312,Moderate,1
1115,312,Moderate,1
1190,312,Moderate,1
1210,312,Moderate,1
312,901,Moderate,1
1423,312,Moderate,1
29,312,Moderate,1
317,56,Minor,2
317,112,Moderate,1
317,1116,Moderate,1
317,322,Moderate,1
317,349,Moderate,1
317,355,Moderate,1
317,404,Moderate,1
317,446,Moderate,1
317,476,Moderate,1
317,485,Minor,2
317,811,Moderate,1
317,883,Moderate,1
317,914,Moderate,1
317,1051,Moderate,1
317,1073,Minor,2
317,1127,Moderate,1
317,1210,Moderate,1
317,901,Moderate,1
1421,317,Minor,2
317,1423,Moderate,1
317,29,Moderate,1
317,1485,Moderate,1
317,1490,Moderate,1
317,1491,Moderate,1
320,606,Moderate,1
320,765,Moderate,1
320,902,Moderate,1
320,1280,Moderate,1
1550,320,Moderate,1
96,321,Moderate,1
321,717,Moderate,1
321,755,Moderate,1
1058,321,Moderate,1
321,1050,Moderate,1
321,1160,Moderate,1
321,1210,Moderate,1
321,1296,Moderate,1
321,1401,Moderate,1
1402,321,Moderate,1
321,29,Moderate,1
96,325,Moderate,1
112,325,Moderate,1
325,1116,Moderate,1
325,322,Moderate,1
325,278,Moderate,1
335,325,Major,0
336,325,Major,0
349,325,Moderate,1
355,325,Moderate,1
404,325,Moderate,1
446,325,Moderate,1
476,325,Moderate,1
325,512,Major,0
606,325,Moderate,1
664,325,Moderate,1
325,717,Moderate,1
741,325,Moderate,1
742,325,Minor,2
755,325,Moderate,1
325,811,Moderate,1
883,325,Moderate,1
1058,325,Moderate,1
914,325,Moderate,1
325,1050,Moderate,1
1051,325,Moderate,1
325,1127,Moderate,1
1143,325,Moderate,1
325,1160,Moderate,1
1210,325,Moderate,1
325,901,Moderate,1
325,1255,Moderate,1
1296,325,Moderate,1
1401,325,Moderate,1
1402,325,Moderate,1
1423,325,Moderate,1
325,1438,Moderate,1
325,29,Moderate,1
1485,325,Moderate,1
1490,325,Moderate,1
1491,325,Moderate,1
325,1506,Moderate,1
325,1548,Moderate,1
326,56,Minor,2
112,326,Moderate,1
326,1116,Moderate,1
326,322,Moderate,1
355,326,Moderate,1
404,326,Moderate,1
326,446,Moderate,1
476,326,Moderate,1
485,326,Minor,2
326,765,Moderate,1
326,811,Moderate,1
883,326,Moderate,1
914,326,Moderate,1
1051,326,Moderate,1
326,1073,Minor,2
326,1127,Moderate,1
326,1210,Moderate,1
326,901,Moderate,1
1421,326,Minor,2
1423,326,Moderate,1
326,29,Moderate,1
1485,326,Moderate,1
1490,326,Moderate,1
1491,326,Moderate,1
327,112,Moderate,1
327,1116,Moderate,1
327,322,Moderate,1
327,349,Moderate,1
355,327,Moderate,1
404,327,Moderate,1
327,446,Moderate,1
476,327,Moderate,1
327,811,Moderate,1
327,883,Moderate,1
327,914,Moderate,1
327,1051,Moderate,1
327,1115,Moderate,1
327,1127,Moderate,1
327,1190,Moderate,1
327,1210,Moderate,1
327,901,Moderate,1
1423,327,Moderate,1
327,29,Moderate,1
327,1485,Moderate,1
327,1490,Moderate,1
1491,327,Moderate,1
606,328,Moderate,1
607,328,Moderate,1
328,690,Moderate,1
328,1115,Moderate,1
1550,328,Minor,2
329,56,Minor,2
329,112,Moderate,1
329,1116,Moderate,1
329,322,Moderate,1
329,349,Moderate,1
355,329,Moderate,1
404,329,Moderate,1
329,446,Moderate,1
476,329,Moderate,1
329,485,Minor,2
329,765,Moderate,1
329,811,Moderate,1
329,883,Moderate,1
329,914,Moderate,1
329,1051,Moderate,1
329,1073,Minor,2
329,1127,Moderate,1
329,1210,Moderate,1
329,901,Moderate,1
1421,329,Minor,2
1423,329,Moderate,1
329,29,Moderate,1
329,1485,Moderate,1
329,1490,Moderate,1
1491,329,Moderate,1
332,96,Major,0
332,112,Moderate,1
332,1116,Moderate,1
332,322,Moderate,1
332,278,Moderate,1
332,349,Moderate,1
332,355,Moderate,1
332,404,Moderate,1
332,446,Moderate,1
332,476,Moderate,1
332,664,Moderate,1
332,717,Moderate,1
741,332,Moderate,1
742,332,Minor,2
332,755,Major,0
332,811,Moderate,1
332,883,Moderate,1
332,902,Major,0
332,1058,Major,0
332,914,Moderate,1
332,1050,Moderate,1
332,1051,Moderate,1
332,1127,Moderate,1
332,1160,Moderate,1
332,1210,Moderate,1
332,901,Moderate,1
332,1255,Moderate,1
332,1296,Moderate,1
332,1401,Major,0
1402,332,Major,0
332,1423,Moderate,1
332,1438,Moderate,1
332,29,Major,0
332,1485,Moderate,1
332,1490,Moderate,1
332,1491,Moderate,1
332,1506,Moderate,1
597,333,Moderate,1
717,333,Minor,2
765,333,Major,0
1190,333,Moderate,1
333,1255,Moderate,1
1296,333,Major,0
1469,333,Moderate,1
1470,333,Moderate,1
334,765,Moderate,1
1280,334,Moderate,1
1550,334,Moderate,1
64,336,Major,0
72,336,Moderate,1
336,74,Moderate,1
190,336,Moderate,1
341,336,Moderate,1
368,336,Moderate,1
369,336,Moderate,1
336,392,Major,0
336,408,Major,0
336,410,Major,0
336,430,Major,0
453,336,Moderate,1
454,336,Major,0
336,461,Major,0
467,336,Major,0
336,469,Major,0
336,481,Major,0
336,512,Major,0
516,336,Major,0
336,553,Moderate,1
570,336,Major,0
590,336,Moderate,1
608,336,Moderate,1
669,336,Moderate,1
336,673,Major,0
713,336,Moderate,1
715,336,Major,0
336,717,Major,0
336,724,Moderate,1
336,725,Major,0
336,732,Moderate,1
336,749,Major,0
750,336,Major,0
336,755,Major,0
336,756,Moderate,1
757,336,Moderate,1
336,758,Moderate,1
336,763,Moderate,1
336,765,Moderate,1
336,792,Moderate,1
336,821,Major,0
336,809,Moderate,1
830,336,Major,0
336,834,Major,0
879,336,Major,0
336,897,Major,0
336,899,Moderate,1
1058,336,Major,0
908,336,Major,0
336,907,Major,0
922,336,Major,0
336,942,Moderate,1
974,336,Major,0
336,1003,Moderate,1
1005,336,Moderate,1
1027,336,Moderate,1
1028,336,Moderate,1
1029,336,Moderate,1
1030,336,Moderate,1
1035,336,Major,0
1040,336,Major,0
336,1050,Major,0
1071,336,Moderate,1
336,1085,Major,0
336,1107,Major,0
336,1125,Major,0
1126,336,Major,0
336,1128,Moderate,1
1133,336,Major,0
1145,336,Moderate,1
336,1160,Major,0
336,1197,Moderate,1
1202,336,Moderate,1
336,1203,Major,0
1219,336,Major,0
1232,336,Moderate,1
1252,336,Major,0
1273,336,Major,0
1274,336,Moderate,1
1284,336,Moderate,1
336,1296,Major,0
336,1300,Moderate,1
336,1307,Major,0
336,1320,Moderate,1
336,1321,Moderate,1
336,1322,Moderate,1
1327,336,Moderate,1
1365,336,Moderate,1
1369,336,Moderate,1
1376,336,Moderate,1
336,1379,Moderate,1
336,1397,Moderate,1
1401,336,Major,0
336,1409,Moderate,1
1463,336,Major,0
1488,336,Major,0
1542,336,Moderate,1
337,147,Moderate,1
337,492,Moderate,1
337,552,Moderate,1
337,624,Moderate,1
337,713,Moderate,1
337,849,Moderate,1
337,919,Moderate,1
690,1072,Moderate,1
690,147,Moderate,1
690,163,Moderate,1
690,1116,Moderate,1
690,322,Moderate,1
690,278,Moderate,1
690,349,Moderate,1
371,690,Moderate,1
690,390,Moderate,1
690,398,Moderate,1
690,399,Moderate,1
404,690,Moderate,1
690,405,Moderate,1
407,690,Moderate,1
426,690,Moderate,1
458,690,Moderate,1
690,470,Moderate,1
476,690,Moderate,1
482,690,Moderate,1
495,690,Moderate,1
690,499,Moderate,1
690,505,Moderate,1
690,510,Moderate,1
518,690,Moderate,1
520,690,Moderate,1
690,522,Moderate,1
690,531,Moderate,1
690,532,Moderate,1
690,563,Moderate,1
573,690,Moderate,1
690,581,Moderate,1
690,588,Moderate,1
613,690,Moderate,1
690,625,Moderate,1
690,626,Moderate,1
690,628,Moderate,1
667,690,Moderate,1
690,743,Moderate,1
690,771,Moderate,1
690,772,Moderate,1
784,690,Moderate,1
690,789,Moderate,1
690,790,Moderate,1
690,792,Moderate,1
690,797,Moderate,1
690,804,Moderate,1
690,805,Moderate,1
690,811,Moderate,1
690,817,Moderate,1
690,838,Moderate,1
690,895,Moderate,1
690,926,Moderate,1
690,960,Moderate,1
968,690,Moderate,1
975,690,Moderate,1
986,690,Moderate,1
1000,690,Moderate,1
690,1002,Moderate,1
1024,690,Moderate,1
1049,690,Moderate,1
1051,690,Moderate,1
690,1057,Moderate,1
690,1059,Moderate,1
1090,690,Moderate,1
1101,690,Moderate,1
1120,690,Moderate,1
690,1127,Moderate,1
690,1185,Moderate,1
1205,690,Moderate,1
1212,690,Moderate,1
690,1244,Moderate,1
1249,690,Moderate,1
1277,690,Moderate,1
1283,690,Moderate,1
690,1287,Moderate,1
690,1289,Moderate,1
690,1311,Moderate,1
690,1316,Moderate,1
690,1317,Moderate,1
1318,690,Moderate,1
690,1319,Moderate,1
690,1343,Moderate,1
1382,690,Moderate,1
690,1386,Moderate,1
690,1393,Moderate,1
1400,690,Moderate,1
690,1408,Moderate,1
690,1419,Moderate,1
1423,690,Moderate,1
1428,690,Moderate,1
690,1429,Moderate,1
690,1446,Moderate,1
1450,690,Moderate,1
690,1452,Moderate,1
1454,690,Moderate,1
1456,690,Moderate,1
1461,690,Moderate,1
1482,690,Moderate,1
1493,690,Moderate,1
1497,690,Moderate,1
1499,690,Moderate,1
690,1512,Moderate,1
1517,690,Moderate,1
1527,690,Moderate,1
690,1531,Moderate,1
690,1533,Moderate,1
690,1544,Moderate,1
1562,690,Moderate,1
1564,690,Moderate,1
339,765,Major,0
1143,339,Minor,2
1550,339,Moderate,1
1138,426,Moderate,1
1204,96,Moderate,1
1204,112,Moderate,1
1204,1116,Moderate,1
1204,322,Moderate,1
1204,278,Moderate,1
1204,349,Moderate,1
1204,355,Moderate,1
404,1204,Moderate,1
1204,446,Moderate,1
476,1204,Moderate,1
1204,512,Moderate,1
1204,664,Moderate,1
1204,717,Moderate,1
741,1204,Moderate,1
742,1204,Minor,2
1204,755,Moderate,1
1204,811,Moderate,1
1204,883,Moderate,1
1204,1058,Moderate,1
1204,914,Moderate,1
1204,1050,Moderate,1
1204,1051,Moderate,1
1204,1127,Moderate,1
1143,1204,Moderate,1
1204,1160,Moderate,1
1204,1210,Moderate,1
1204,901,Moderate,1
1204,1255,Moderate,1
1204,1296,Moderate,1
1204,1401,Moderate,1
1402,1204,Moderate,1
1423,1204,Moderate,1
1204,1438,Moderate,1
1204,29,Moderate,1
1204,1490,Moderate,1
1491,1204,Moderate,1
1204,1506,Moderate,1
96,341,Major,0
341,401,Moderate,1
341,402,Moderate,1
597,341,Moderate,1
341,609,Major,0
341,717,Minor,2
341,765,Major,0
1190,341,Moderate,1
1191,341,Moderate,1
341,1296,Major,0
1402,341,Major,0
1469,341,Moderate,1
1470,341,Moderate,1
606,738,Major,0
876,738,Moderate,1
901,1116,Moderate,1
64,901,Moderate,1
74,901,Moderate,1
112,901,Moderate,1
134,901,Moderate,1
142,901,Moderate,1
146,901,Moderate,1
195,901,Moderate,1
232,901,Moderate,1
273,901,Moderate,1
901,278,Moderate,1
280,901,Moderate,1
284,901,Moderate,1
286,901,Moderate,1
313,901,Moderate,1
349,901,Moderate,1
350,901,Moderate,1
355,901,Moderate,1
366,901,Moderate,1
387,901,Moderate,1
392,901,Moderate,1
414,901,Moderate,1
417,901,Moderate,1
418,901,Moderate,1
426,901,Moderate,1
442,901,Moderate,1
446,901,Moderate,1
452,901,Moderate,1
469,901,Moderate,1
476,901,Moderate,1
477,901,Moderate,1
479,901,Moderate,1
486,901,Moderate,1
901,499,Moderate,1
503,901,Moderate,1
518,901,Moderate,1
531,901,Moderate,1
901,533,Moderate,1
536,901,Moderate,1
543,901,Moderate,1
544,901,Moderate,1
548,901,Moderate,1
551,901,Moderate,1
552,901,Moderate,1
568,901,Moderate,1
569,901,Moderate,1
586,901,Moderate,1
588,901,Moderate,1
601,901,Moderate,1
603,901,Moderate,1
605,901,Moderate,1
622,901,Moderate,1
630,901,Moderate,1
631,901,Moderate,1
664,901,Moderate,1
671,901,Moderate,1
674,901,Moderate,1
676,901,Moderate,1
679,901,Moderate,1
415,901,Moderate,1
688,901,Moderate,1
694,901,Moderate,1
695,901,Moderate,1
700,901,Moderate,1
710,901,Moderate,1
715,901,Moderate,1
718,901,Moderate,1
741,901,Moderate,1
752,901,Moderate,1
757,901,Moderate,1
758,901,Moderate,1
761,901,Moderate,1
772,901,Moderate,1
773,901,Moderate,1
901,790,Moderate,1
901,794,Moderate,1
811,901,Moderate,1
802,901,Major,0
820,901,Moderate,1
835,901,Moderate,1
901,836,Moderate,1
838,901,Moderate,1
847,901,Moderate,1
853,901,Moderate,1
856,901,Moderate,1
877,901,Moderate,1
883,901,Moderate,1
895,901,Moderate,1
896,901,Moderate,1
898,901,Moderate,1
935,901,Moderate,1
900,901,Moderate,1
905,901,Moderate,1
909,901,Moderate,1
912,901,Moderate,1
914,901,Moderate,1
918,901,Moderate,1
921,901,Moderate,1
901,926,Moderate,1
927,901,Moderate,1
942,901,Moderate,1
944,901,Moderate,1
949,901,Moderate,1
955,901,Moderate,1
965,901,Moderate,1
976,901,Moderate,1
982,901,Moderate,1
990,901,Moderate,1
1013,901,Moderate,1
1021,901,Moderate,1
1029,901,Moderate,1
1030,901,Moderate,1
1040,901,Moderate,1
901,1048,Moderate,1
1049,901,Moderate,1
1051,901,Moderate,1
1061,901,Moderate,1
1070,901,Moderate,1
1071,901,Moderate,1
1075,901,Moderate,1
1076,901,Moderate,1
1082,901,Moderate,1
901,1096,Moderate,1
1097,901,Moderate,1
1101,901,Moderate,1
1108,901,Moderate,1
1111,901,Moderate,1
1112,901,Moderate,1
901,1117,Moderate,1
1119,901,Moderate,1
1120,901,Moderate,1
1121,901,Moderate,1
1123,901,Moderate,1
1127,901,Moderate,1
1130,901,Moderate,1
1132,901,Moderate,1
1134,901,Moderate,1
1145,901,Moderate,1
1147,901,Moderate,1
1151,901,Moderate,1
1154,901,Moderate,1
1169,901,Moderate,1
1175,901,Major,0
1193,901,Moderate,1
1198,901,Moderate,1
1205,901,Moderate,1
1209,901,Moderate,1
1210,901,Moderate,1
1212,901,Moderate,1
1214,901,Moderate,1
412,901,Major,0
1219,901,Moderate,1
1227,901,Moderate,1
1229,901,Moderate,1
1239,901,Moderate,1
1244,1116,Major,0
901,1250,Moderate,1
1272,901,Moderate,1
1276,901,Moderate,1
1289,901,Moderate,1
1292,1116,Major,0
1303,901,Moderate,1
1306,901,Moderate,1
1314,901,Moderate,1
901,727,Moderate,1
901,1337,Major,0
1343,901,Moderate,1
1360,901,Moderate,1
901,1374,Moderate,1
1375,901,Moderate,1
901,1384,Moderate,1
1393,901,Moderate,1
1395,901,Moderate,1
1408,901,Moderate,1
1423,901,Moderate,1
1424,901,Moderate,1
1425,901,Moderate,1
1427,901,Moderate,1
1443,901,Moderate,1
1454,901,Major,0
1456,901,Moderate,1
1464,901,Moderate,1
1472,901,Moderate,1
1473,901,Moderate,1
1474,901,Moderate,1
1478,901,Moderate,1
1479,901,Moderate,1
1482,901,Moderate,1
29,901,Moderate,1
1483,901,Moderate,1
1484,901,Moderate,1
1485,901,Moderate,1
1488,901,Moderate,1
1490,901,Moderate,1
1491,901,Moderate,1
1497,901,Moderate,1
901,1512,Moderate,1
1515,901,Moderate,1
1527,901,Moderate,1
1528,901,Moderate,1
1560,901,Moderate,1
1563,901,Moderate,1
1564,901,Major,0
56,1412,Moderate,1
1412,717,Minor,2
755,1412,Minor,2
1058,1412,Minor,2
1412,1160,Minor,2
1412,1280,Moderate,1
1296,1412,Minor,2
1401,1412,Minor,2
1421,1412,Moderate,1
1528,56,Moderate,1
1528,606,Moderate,1
1528,609,Moderate,1
1528,717,Minor,2
1528,765,Major,0
1528,914,Moderate,1
1528,1073,Moderate,1
1528,1115,Moderate,1
1528,1190,Moderate,1
1528,1210,Moderate,1
1528,1280,Moderate,1
1421,1528,Moderate,1
1423,1528,Moderate,1
1528,29,Moderate,1
96,346,Major,0
346,609,Moderate,1
717,346,Moderate,1
755,346,Major,0
765,346,Major,0
1058,346,Major,0
346,1050,Moderate,1
1160,346,Moderate,1
1210,346,Major,0
1296,346,Moderate,1
1401,346,Major,0
1402,346,Major,0
29,346,Major,0
1550,346,Moderate,1
10,611,Minor,2
367,611,Minor,2
501,611,Minor,2
529,611,Minor,2
656,611,Minor,2
657,611,Minor,2
660,611,Minor,2
827,611,Minor,2
837,611,Minor,2
959,611,Minor,2
1001,611,Minor,2
1156,611,Minor,2
1184,611,Minor,2
1251,611,Minor,2
1285,611,Minor,2
1302,611,Minor,2
611,1313,Minor,2
1328,611,Minor,2
1447,611,Minor,2
1449,611,Minor,2
1493,611,Minor,2
112,350,Moderate,1
350,1116,Moderate,1
350,322,Moderate,1
350,278,Moderate,1
350,349,Moderate,1
355,350,Moderate,1
404,350,Moderate,1
350,446,Moderate,1
476,350,Moderate,1
350,664,Moderate,1
741,350,Moderate,1
742,350,Minor,2
350,811,Moderate,1
883,350,Moderate,1
914,350,Moderate,1
1051,350,Moderate,1
350,1127,Moderate,1
350,1210,Moderate,1
350,1255,Moderate,1
1423,350,Moderate,1
350,1438,Moderate,1
350,29,Moderate,1
1485,350,Moderate,1
1490,350,Moderate,1
1491,350,Moderate,1
350,1506,Moderate,1
1140,232,Moderate,1
1140,390,Moderate,1
1140,398,Moderate,1
1140,426,Moderate,1
438,1140,Major,0
1140,481,Moderate,1
1140,482,Moderate,1
1140,524,Major,0
1140,525,Major,0
534,1140,Moderate,1
1140,586,Moderate,1
672,1140,Moderate,1
1140,673,Moderate,1
1140,680,Major,0
1140,717,Moderate,1
1140,725,Major,0
1140,749,Moderate,1
750,1140,Moderate,1
1140,755,Moderate,1
1140,778,Moderate,1
1140,821,Moderate,1
1140,807,Moderate,1
1140,808,Moderate,1
1140,817,Moderate,1
1140,830,Moderate,1
1140,895,Moderate,1
1140,1058,Moderate,1
1140,926,Moderate,1
1140,931,Moderate,1
932,1140,Major,0
939,1140,Major,0
1140,941,Moderate,1
945,1140,Moderate,1
956,1140,Moderate,1
1140,960,Moderate,1
1140,988,Moderate,1
1140,1002,Moderate,1
1140,1050,Moderate,1
1140,1061,Moderate,1
1140,1075,Moderate,1
1140,1085,Moderate,1
1140,1108,Moderate,1
1140,1126,Moderate,1
1140,1155,Moderate,1
1140,1160,Moderate,1
1140,1203,Moderate,1
1205,1140,Moderate,1
1140,1212,Moderate,1
1140,1216,Moderate,1
1140,1244,Moderate,1
1252,1140,Moderate,1
1140,1273,Moderate,1
1140,1292,Moderate,1
1140,1296,Moderate,1
1140,1303,Moderate,1
1140,1307,Moderate,1
1140,1317,Moderate,1
1140,1344,Moderate,1
1140,1348,Moderate,1
1140,1383,Moderate,1
1140,1401,Moderate,1
1434,1140,Moderate,1
1435,1140,Moderate,1
1140,1463,Moderate,1
1482,1140,Moderate,1
1527,1140,Moderate,1
352,902,Moderate,1
352,1280,Moderate,1
354,606,Moderate,1
354,717,Minor,2
354,765,Moderate,1
354,1190,Moderate,1
354,1255,Moderate,1
354,1280,Moderate,1
354,1470,Moderate,1
416,606,Major,0
416,876,Moderate,1
96,358,Moderate,1
606,358,Moderate,1
765,358,Moderate,1
979,358,Moderate,1
1190,358,Moderate,1
358,1255,Moderate,1
1280,358,Moderate,1
1402,358,Moderate,1
1550,358,Moderate,1
582,360,Moderate,1
717,360,Minor,2
360,1255,Moderate,1
1402,360,Moderate,1
446,361,Moderate,1
883,361,Moderate,1
1210,361,Moderate,1
362,902,Moderate,1
362,1280,Moderate,1
365,717,Minor,2
365,765,Moderate,1
112,366,Moderate,1
366,1116,Moderate,1
366,322,Moderate,1
349,366,Moderate,1
355,366,Moderate,1
404,366,Moderate,1
446,366,Moderate,1
476,366,Moderate,1
366,811,Moderate,1
1051,366,Moderate,1
1210,366,Moderate,1
366,29,Moderate,1
1485,366,Moderate,1
1490,366,Moderate,1
1491,366,Moderate,1
402,367,Minor,2
403,367,Minor,2
512,367,Moderate,1
717,367,Moderate,1
755,367,Moderate,1
876,367,Moderate,1
1058,367,Moderate,1
914,367,Moderate,1
1143,367,Moderate,1
1190,367,Moderate,1
1210,367,Moderate,1
1296,367,Moderate,1
1401,367,Moderate,1
1423,367,Moderate,1
1470,367,Moderate,1
1471,367,Minor,2
29,367,Moderate,1
910,1401,Moderate,1
910,1423,Moderate,1
910,29,Moderate,1
403,1302,Minor,2
512,1302,Moderate,1
717,1302,Moderate,1
914,1302,Moderate,1
1190,1302,Moderate,1
1401,1302,Moderate,1
1423,1302,Moderate,1
1470,1302,Moderate,1
1471,1302,Minor,2
29,1302,Moderate,1
1550,1302,Moderate,1
369,335,Moderate,1
369,824,Moderate,1
369,1190,Minor,2
371,112,Moderate,1
371,278,Moderate,1
371,349,Moderate,1
355,371,Moderate,1
404,371,Moderate,1
371,446,Moderate,1
476,371,Moderate,1
371,664,Moderate,1
741,371,Moderate,1
742,371,Minor,2
371,765,Moderate,1
371,883,Moderate,1
371,914,Moderate,1
371,1127,Moderate,1
371,1210,Moderate,1
371,901,Moderate,1
371,1255,Moderate,1
1423,371,Moderate,1
371,1438,Moderate,1
371,29,Moderate,1
371,1490,Moderate,1
1491,371,Moderate,1
371,1506,Moderate,1
371,1550,Moderate,1
582,372,Moderate,1
1255,372,Moderate,1
96,373,Major,0
401,373,Moderate,1
402,373,Moderate,1
597,373,Moderate,1
373,609,Moderate,1
373,717,Minor,2
373,765,Major,0
1190,373,Moderate,1
1191,373,Moderate,1
373,1255,Moderate,1
1296,373,Major,0
1402,373,Major,0
1469,373,Moderate,1
1470,373,Moderate,1
96,375,Moderate,1
335,375,Moderate,1
606,375,Major,0
607,375,Moderate,1
375,717,Moderate,1
755,375,Moderate,1
375,765,Moderate,1
1058,375,Moderate,1
375,1050,Moderate,1
375,1160,Moderate,1
1190,375,Moderate,1
1210,375,Moderate,1
375,1280,Moderate,1
1296,375,Moderate,1
1401,375,Moderate,1
1402,375,Moderate,1
29,375,Moderate,1
96,376,Moderate,1
376,717,Moderate,1
376,755,Moderate,1
376,765,Moderate,1
376,902,Moderate,1
376,1058,Moderate,1
376,1050,Moderate,1
376,1160,Moderate,1
376,1210,Moderate,1
376,1280,Moderate,1
376,1296,Moderate,1
376,1401,Moderate,1
1402,376,Moderate,1
376,29,Moderate,1
96,377,Moderate,1
377,717,Moderate,1
377,755,Moderate,1
377,902,Moderate,1
377,1058,Moderate,1
377,1050,Moderate,1
377,1160,Moderate,1
377,1210,Moderate,1
377,1296,Moderate,1
377,1401,Moderate,1
1402,377,Moderate,1
377,29,Moderate,1
606,1069,Moderate,1
1115,1069,Moderate,1
1069,1178,Moderate,1
1190,1069,Moderate,1
1470,1069,Moderate,1
902,378,Moderate,1
378,1280,Moderate,1
56,379,Major,0
96,379,Moderate,1
606,379,Major,0
690,379,Moderate,1
379,765,Moderate,1
979,379,Moderate,1
1073,379,Major,0
1115,379,Moderate,1
1190,379,Major,0
379,1280,Moderate,1
1402,379,Moderate,1
1421,379,Major,0
1470,379,Major,0
902,380,Major,0
606,382,Moderate,1
1280,382,Moderate,1
96,383,Moderate,1
717,383,Moderate,1
755,383,Moderate,1
1058,383,Moderate,1
383,1050,Moderate,1
1160,383,Moderate,1
1210,383,Moderate,1
1296,383,Moderate,1
1401,383,Moderate,1
1402,383,Moderate,1
29,383,Moderate,1
606,385,Moderate,1
902,385,Minor,2
1190,385,Major,0
96,386,Major,0
386,401,Moderate,1
386,402,Moderate,1
597,386,Moderate,1
386,609,Major,0
386,717,Minor,2
386,765,Major,0
979,386,Moderate,1
386,1190,Moderate,1
386,1191,Moderate,1
386,1296,Major,0
1402,386,Major,0
1469,386,Moderate,1
1470,386,Moderate,1
10,1471,Minor,2
1471,501,Minor,2
1471,529,Minor,2
656,1471,Minor,2
1471,657,Minor,2
1471,660,Minor,2
1471,827,Minor,2
1471,837,Minor,2
910,1471,Minor,2
959,1471,Minor,2
1471,1001,Minor,2
1471,1156,Minor,2
1471,1184,Minor,2
1471,1251,Minor,2
1285,1471,Minor,2
1471,1313,Minor,2
1471,1328,Minor,2
1471,1447,Minor,2
1471,1449,Minor,2
