ID_A,ID_B,Level
306,565,Moderate
565,309,Moderate
321,565,Moderate
565,325,Moderate
332,565,Moderate
565,346,Moderate
565,358,Moderate
565,361,Moderate
376,565,Moderate
377,565,Moderate
565,383,Moderate
386,565,Moderate
565,392,Moderate
565,399,Moderate
452,565,Moderate
457,565,Moderate
458,565,Moderate
460,565,Moderate
565,469,Moderate
565,470,Moderate
565,472,Moderate
565,473,Moderate
565,478,Moderate
479,565,Moderate
492,565,Moderate
565,505,Moderate
509,565,Moderate
565,510,Moderate
565,511,Moderate
517,565,Moderate
565,526,Moderate
527,565,Moderate
530,565,Moderate
565,531,Moderate
565,563,Moderate
565,585,Moderate
565,587,Moderate
590,565,Moderate
601,565,Moderate
603,565,Moderate
608,565,Moderate
565,617,Moderate
565,618,Moderate
620,565,Moderate
565,624,Moderate
565,627,Moderate
641,565,Moderate
565,646,Moderate
647,565,Moderate
565,650,Moderate
565,653,Moderate
565,654,Moderate
656,565,Moderate
565,657,Moderate
565,660,Moderate
666,565,Moderate
667,565,Moderate
669,565,Moderate
565,678,Moderate
679,565,Moderate
565,680,Moderate
565,684,Moderate
565,698,Moderate
700,565,Moderate
705,565,Moderate
565,708,Moderate
565,711,Moderate
715,565,Moderate
565,717,Moderate
750,565,Moderate
565,755,Moderate
565,763,Moderate
565,764,Moderate
565,767,Moderate
565,774,Moderate
565,788,Moderate
565,790,Moderate
565,792,Moderate
565,796,Moderate
801,565,Moderate
565,821,Moderate
565,813,Moderate
565,802,Moderate
565,834,Moderate
565,836,Moderate
565,838,Moderate
565,839,Moderate
565,877,Moderate
889,565,Moderate
565,905,Moderate
1058,565,Moderate
912,565,Moderate
565,921,Moderate
565,957,Moderate
958,565,Moderate
968,565,Moderate
983,565,Moderate
999,565,Moderate
565,1019,Moderate
1020,565,Moderate
565,1037,Moderate
1040,565,Moderate
565,1045,Moderate
1046,565,Moderate
565,1048,Moderate
565,1050,Moderate
1056,565,Moderate
565,1063,Moderate
565,1064,Moderate
565,1073,Moderate
565,1089,Moderate
1090,565,Moderate
565,1093,Moderate
565,1102,Moderate
1105,565,Moderate
1110,565,Moderate
1121,565,Moderate
565,1122,Moderate
1145,565,Moderate
565,1152,Moderate
565,1154,Moderate
565,1160,Moderate
565,1164,Moderate
565,1172,Moderate
565,1197,Moderate
565,1200,Moderate
565,1201,Moderate
1204,565,Moderate
1209,565,Moderate
565,1210,Moderate
565,1211,Moderate
1215,565,Moderate
412,565,Moderate
1219,565,Moderate
565,1228,Moderate
1231,565,Moderate
1232,565,Moderate
565,1238,Moderate
1242,565,Moderate
565,1257,Moderate
1272,565,Moderate
1273,565,Moderate
565,1276,Moderate
565,1282,Moderate
565,1288,Moderate
565,1296,Moderate
565,1300,Moderate
565,1314,Moderate
565,1316,Moderate
565,1343,Moderate
1346,565,Moderate
1348,565,Moderate
565,1349,Moderate
565,1372,Moderate
1375,565,Moderate
1376,565,Moderate
1381,565,Moderate
565,1390,Moderate
565,1392,Moderate
1401,565,Moderate
1402,565,Moderate
565,1408,Moderate
565,1419,Moderate
1421,565,Moderate
1425,565,Moderate
1447,565,Moderate
565,1449,Moderate
1457,565,Moderate
1464,565,Moderate
565,1475,Moderate
1478,565,Moderate
1479,565,Moderate
565,29,Moderate
1488,565,Moderate
565,1492,Moderate
565,1512,Moderate
565,1519,Moderate
1520,565,Moderate
1522,565,Moderate
565,1525,Moderate
1527,565,Moderate
1542,565,Moderate
1560,565,Moderate
10,1240,Moderate
1240,56,Moderate
1240,120,Moderate
1240,171,Moderate
1240,176,Moderate
1240,244,Moderate
1240,254,Moderate
1240,263,Moderate
1240,267,Moderate
287,1240,Moderate
1240,358,Moderate
1240,361,Moderate
386,1240,Moderate
425,1240,Moderate
460,1240,Moderate
1240,497,Moderate
509,1240,Moderate
527,1240,Moderate
1240,585,Moderate
1240,588,Moderate
1240,618,Moderate
1240,624,Moderate
641,1240,Moderate
647,1240,Moderate
656,1240,Moderate
1240,657,Moderate
1240,660,Moderate
1240,763,Moderate
1240,764,Moderate
1240,774,Moderate
1240,788,Moderate
1240,790,Moderate
1240,840,Moderate
910,1240,Moderate
955,1240,Moderate
999,1240,Moderate
1240,1019,Moderate
1240,1073,Moderate
1240,1085,Moderate
1105,1240,Moderate
1240,1122,Moderate
1145,1240,Moderate
1240,1147,Moderate
1240,1172,Moderate
1240,1201,Moderate
1240,1231,Moderate
1240,1276,Moderate
1375,1240,Moderate
1240,1419,Moderate
1421,1240,Moderate
1447,1240,Moderate
1240,1449,Moderate
1240,1473,Moderate
1497,1240,Moderate
1547,1240,Moderate
48,1234,Moderate
49,1234,Moderate
66,1234,Moderate
67,1234,Moderate
68,1234,Moderate
69,1234,Moderate
70,1234,Moderate
78,1234,Moderate
1234,79,Moderate
84,1234,Moderate
1234,89,Moderate
1234,120,Moderate
134,1234,Moderate
142,1234,Moderate
1234,171,Moderate
1234,176,Moderate
188,1234,Moderate
222,1234,Moderate
1234,746,Moderate
244,1234,Moderate
1234,254,Moderate
263,1234,Moderate
1234,267,Moderate
283,1234,Moderate
288,1234,Moderate
341,1234,Moderate
354,1234,Moderate
1234,379,Moderate
386,1234,Moderate
425,1234,Moderate
436,1234,Moderate
492,1234,Moderate
1234,511,Moderate
544,1234,Moderate
1234,559,Moderate
1234,567,Moderate
1234,577,Moderate
1234,578,Moderate
1234,579,Moderate
1234,588,Moderate
590,1234,Moderate
613,1234,Moderate
1234,618,Moderate
1234,619,Moderate
620,1234,Moderate
1234,626,Moderate
630,1234,Moderate
647,1234,Moderate
651,1234,Moderate
689,1234,Moderate
694,1234,Moderate
718,1234,Moderate
719,1234,Moderate
1234,763,Moderate
1234,770,Moderate
774,1234,Moderate
