ID_A,ID_B,Level
1525,1384,Moderate
53,1386,Moderate
473,1386,Moderate
527,1386,Moderate
558,1386,Moderate
560,1386,Moderate
561,1386,Moderate
647,1386,Moderate
653,1386,Moderate
654,1386,Moderate
745,1386,Moderate
1087,1386,Moderate
1397,1386,Moderate
1398,1386,Moderate
1457,1386,Moderate
1458,1386,Moderate
1525,1386,Moderate
1526,1386,Moderate
1534,1386,Moderate
1536,1386,Moderate
1537,1386,Moderate
2,1390,Moderate
473,1390,Moderate
1390,510,Moderate
1390,511,Moderate
517,1390,Moderate
1390,526,Moderate
608,1390,Moderate
1390,653,Moderate
1390,654,Moderate
666,1390,Moderate
1390,684,Moderate
708,1390,Moderate
1419,1390,Moderate
1391,526,Moderate
558,1391,Moderate
592,1391,Moderate
1087,1391,Moderate
1391,1397,Moderate
1398,1391,Moderate
1391,1403,Moderate
1419,1391,Moderate
1391,1458,Moderate
1534,1391,Moderate
1536,1391,Moderate
1537,1391,Moderate
2,1392,Moderate
53,1392,Moderate
377,1392,Moderate
431,1392,Moderate
1392,473,Moderate
517,1392,Moderate
1392,526,Moderate
527,1392,Moderate
558,1392,Moderate
608,1392,Moderate
647,1392,Moderate
666,1392,Moderate
1392,684,Moderate
1392,708,Moderate
1392,709,Moderate
713,1392,Moderate
1392,1087,Moderate
1398,1392,Moderate
1392,1419,Moderate
1437,1392,Moderate
1466,1392,Moderate
1394,342,Moderate
473,1394,Moderate
510,1394,Moderate
511,1394,Moderate
527,1394,Moderate
558,1394,Moderate
560,1394,Moderate
561,1394,Moderate
1394,567,Moderate
647,1394,Moderate
1394,653,Moderate
709,1394,Moderate
713,1394,Moderate
745,1394,Moderate
1087,1394,Moderate
1397,1394,Moderate
1398,1394,Moderate
1426,1394,Moderate
1446,1394,Moderate
1457,1394,Moderate
1458,1394,Moderate
1466,1394,Moderate
1394,1507,Moderate
1519,1394,Moderate
1525,1394,Moderate
1534,1394,Moderate
1536,1394,Moderate
1537,1394,Moderate
1395,710,Moderate
1395,1419,Moderate
1396,129,Moderate
1396,356,Moderate
1396,357,Moderate
359,1396,Moderate
1396,473,Moderate
517,1396,Moderate
558,1396,Moderate
589,1396,Moderate
600,1396,Moderate
1396,644,Moderate
648,1396,Moderate
1396,699,Moderate
1396,708,Moderate
1396,709,Moderate
1396,710,Moderate
713,1396,Moderate
1396,1235,Moderate
1396,1339,Moderate
1437,1396,Moderate
1396,1426,Moderate
1396,1455,Moderate
1396,1458,Moderate
1396,1514,Moderate
1534,1396,Moderate
1537,1396,Moderate
1540,1396,Moderate
10,1397,Moderate
53,1397,Moderate
96,1397,Moderate
146,1397,Moderate
1397,147,Moderate
195,1397,Moderate
268,1397,Moderate
323,1397,Moderate
330,1397,Moderate
368,1397,Moderate
413,1397,Moderate
435,1397,Moderate
473,1397,Moderate
509,1397,Moderate
1397,510,Moderate
518,1397,Moderate
520,1397,Moderate
1397,522,Moderate
524,1397,Moderate
525,1397,Moderate
1397,529,Moderate
1397,533,Moderate
536,1397,Moderate
538,1397,Moderate
540,1397,Moderate
551,1397,Moderate
554,1397,Moderate
557,1397,Moderate
558,1397,Moderate
1397,559,Moderate
561,1397,Moderate
1397,567,Moderate
568,1397,Moderate
569,1397,Moderate
1397,581,Moderate
584,1397,Moderate
590,1397,Moderate
591,1397,Moderate
594,1397,Moderate
605,1397,Moderate
612,1397,Moderate
613,1397,Moderate
1397,619,Moderate
622,1397,Moderate
1397,626,Moderate
641,1397,Moderate
649,1397,Moderate
657,1397,Moderate
660,1397,Moderate
1397,662,Moderate
667,1397,Moderate
669,1397,Moderate
670,1397,Moderate
676,1397,Moderate
678,1397,Moderate
679,1397,Moderate
680,1397,Moderate
710,1397,Moderate
713,1397,Moderate
715,1397,Moderate
754,1397,Moderate
809,1397,Moderate
802,1397,Moderate
1397,840,Moderate
989,1397,Moderate
1397,1039,Moderate
1087,1397,Moderate
1136,1397,Moderate
1200,1397,Moderate
1207,1397,Moderate
1230,1397,Moderate
1231,1397,Moderate
1317,1397,Moderate
1368,1397,Moderate
1402,1397,Moderate
1407,1397,Moderate
1428,1397,Moderate
1447,1397,Moderate
1449,1397,Moderate
1452,1397,Moderate
1457,1397,Moderate
1461,1397,Moderate
1473,1397,Moderate
1493,1397,Moderate
1397,1525,Moderate
1534,1397,Moderate
1536,1397,Moderate
1537,1397,Moderate
1397,1545,Moderate
1550,1397,Moderate
1552,1397,Moderate
1555,1397,Moderate
1560,1397,Moderate
1561,1397,Moderate
1563,1397,Moderate
1564,1397,Moderate
1398,106,Moderate
1398,137,Moderate
1398,147,Moderate
1398,168,Moderate
268,1398,Moderate
368,1398,Moderate
1398,510,Moderate
1398,511,Moderate
1398,526,Moderate
546,1398,Moderate
1398,550,Moderate
1398,558,Moderate
1398,559,Moderate
1398,567,Moderate
1398,592,Moderate
1398,612,Moderate
1398,619,Moderate
1398,624,Moderate
1398,626,Moderate
1398,644,Moderate
1398,1330,Moderate
1398,698,Moderate
1398,709,Moderate
1398,440,Moderate
1398,754,Moderate
1398,842,Moderate
1398,1087,Moderate
1398,1128,Moderate
1398,1235,Moderate
1398,1339,Moderate
1398,1389,Moderate
1398,1436,Moderate
1398,1455,Moderate
1398,1458,Moderate
1398,1501,Moderate
1398,1514,Moderate
1537,1398,Moderate
1540,1398,Moderate
1398,1545,Moderate
1398,1550,Moderate
1398,1551,Moderate
1400,511,Moderate
517,1400,Moderate
1400,709,Moderate
1437,1400,Moderate
1400,1458,Moderate
78,1403,Moderate
1403,92,Moderate
1403,137,Moderate
237,1403,Moderate
1403,18,Moderate
368,1403,Moderate
425,1403,Moderate
1403,511,Moderate
557,1403,Moderate
559,1403,Moderate
582,1403,Moderate
1403,627,Moderate
630,1403,Moderate
644,1403,Moderate
1403,654,Moderate
660,1403,Moderate
715,1403,Moderate
1403,440,Moderate
891,1403,Moderate
145,1403,Moderate
1128,1403,Moderate
1403,1235,Moderate
1422,1403,Moderate
1436,1403,Moderate
1465,1403,Moderate
1403,1503,Moderate
1514,1403,Moderate
1562,1403,Moderate
2,1408,Moderate
473,1408,Moderate
1408,510,Moderate
1408,511,Moderate
517,1408,Moderate
1408,526,Moderate
1408,567,Moderate
608,1408,Moderate
1408,653,Moderate
1408,654,Moderate
666,1408,Moderate
1408,684,Moderate
708,1408,Moderate
710,1408,Moderate
1419,1408,Moderate
2,1419,Moderate
1419,43,Moderate
64,1419,Moderate
96,1419,Moderate
1419,106,Moderate
112,1419,Moderate
1419,129,Moderate
1419,137,Moderate
1419,146,Moderate
195,1419,Moderate
1419,1116,Moderate
232,1419,Moderate
268,1419,Moderate
1419,322,Moderate
1419,273,Moderate
1419,280,Moderate
284,1419,Moderate
286,1419,Moderate
304,1419,Moderate
1419,349,Moderate
355,1419,Moderate
357,1419,Moderate
368,1419,Moderate
387,1419,Moderate
404,1419,Moderate
1419,414,Moderate
1419,435,Moderate
491,1419,Moderate
508,1419,Moderate
1419,510,Moderate
1419,511,Moderate
1419,526,Moderate
1419,531,Moderate
1419,532,Moderate
534,1419,Moderate
1419,536,Moderate
543,1419,Moderate
546,1419,Moderate
548,1419,Moderate
550,1419,Moderate
551,1419,Moderate
552,1419,Moderate
1419,554,Moderate
1419,559,Moderate
1419,563,Moderate
568,1419,Moderate
569,1419,Moderate
1419,586,Moderate
1419,587,Moderate
1419,588,Moderate
590,1419,Moderate
