ID_A,ID_B,Level
555,1327,Major
574,1327,Major
1327,585,Major
590,1327,Major
606,1327,Major
1327,618,Major
620,1327,Major
1327,624,Major
1327,643,Major
651,1327,Major
1327,709,Major
719,1327,Major
723,1327,Major
1327,730,Major
1327,731,Major
1327,739,Major
1327,740,Major
1327,774,Major
1327,842,Major
1327,884,Major
1327,925,Major
1327,1009,Major
1136,1327,Major
1168,1327,Major
1327,1259,Major
1327,1261,Major
1279,1327,Major
1327,1297,Major
1327,1326,Major
1327,1355,Major
1367,1327,Major
1370,1327,Major
1327,1389,Major
1327,1390,Major
1327,1392,Major
1327,1397,Major
1327,1403,Major
1444,1327,Major
1327,1446,Major
1451,1327,Major
1327,1494,Major
1327,1501,Major
1327,1507,Major
1511,1327,Major
1513,1327,Major
1542,1327,Major
1561,1327,Major
1244,1288,Major
1244,1525,Major
78,1246,Major
87,1246,Major
1246,147,Major
181,1246,Major
425,1246,Major
434,1246,Major
519,1246,Major
555,1246,Major
1246,567,Major
574,1246,Major
606,1246,Major
616,1246,Major
1246,703,Major
712,1246,Major
723,1246,Major
840,1246,Major
884,1246,Major
1136,1246,Major
1167,1246,Major
1275,1246,Major
1290,1246,Major
1368,1246,Major
1370,1246,Major
1246,1386,Major
1403,1246,Major
1429,1246,Major
1431,1246,Major
1440,1246,Major
1441,1246,Major
1451,1246,Major
1465,1246,Major
1246,1526,Major
1246,1541,Major
1246,1553,Major
64,1257,Major
72,1257,Major
96,1257,Major
129,1257,Major
146,1257,Major
168,1257,Major
286,1257,Major
304,1257,Major
473,1257,Major
1257,510,Major
511,1257,Major
517,1257,Major
518,1257,Major
531,1257,Major
560,1257,Major
563,1257,Major
585,1257,Major
587,1257,Major
588,1257,Major
590,1257,Major
603,1257,Major
608,1257,Major
618,1257,Major
624,1257,Major
1257,627,Major
646,1257,Major
1257,653,Major
1257,654,Major
666,1257,Major
667,1257,Major
669,1257,Major
674,1257,Major
678,1257,Major
679,1257,Major
680,1257,Major
698,1257,Major
700,1257,Major
705,1257,Major
708,1257,Major
709,1257,Major
711,1257,Major
715,1257,Major
717,1257,Major
719,1257,Major
750,1257,Major
774,1257,Major
802,1257,Major
839,1257,Major
840,1257,Major
842,1257,Major
905,1257,Major
921,1257,Major
1121,1257,Major
1197,1257,Major
1200,1257,Major
1209,1257,Major
1231,1257,Major
1257,1247,Major
1259,1257,Major
1261,1257,Major
1273,1257,Major
1282,1257,Major
1257,1288,Major
1296,1257,Major
1298,1257,Major
1257,1311,Major
1312,1257,Major
1314,1257,Major
1316,1257,Major
1257,1326,Major
1343,1257,Major
1345,1257,Major
1346,1257,Major
1348,1257,Major
1349,1257,Major
1372,1257,Major
1374,1257,Major
1376,1257,Major
1257,1386,Major
1389,1257,Major
1390,1257,Major
1392,1257,Major
1401,1257,Major
1402,1257,Major
1403,1257,Major
1425,1257,Major
1443,1257,Major
1446,1257,Major
1457,1257,Major
1478,1257,Major
1479,1257,Major
29,1257,Major
1488,1257,Major
1257,1494,Major
1501,1257,Major
1257,1507,Major
1257,1512,Major
1519,1257,Major
1522,1257,Major
1525,1257,Major
1526,1257,Major
1542,1257,Major
1257,1553,Major
1560,1257,Major
1259,342,Major
1259,510,Major
1259,560,Major
1259,567,Major
1259,653,Major
1259,654,Major
1259,703,Major
1259,709,Major
713,1259,Major
745,1259,Major
1259,1282,Major
1259,1326,Major
1259,1345,Major
1259,1372,Major
1376,1259,Major
1259,1397,Major
1259,1403,Major
1259,1446,Major
1457,1259,Major
1259,1458,Major
1259,1507,Major
1259,1525,Major
1259,1526,Major
1261,342,Major
1261,510,Major
1261,560,Major
1261,567,Major
1261,653,Major
1261,654,Major
1261,703,Major
713,1261,Major
745,1261,Major
1261,1326,Major
1261,1345,Major
1261,1372,Major
1376,1261,Major
1261,1397,Major
1261,1446,Major
1457,1261,Major
1261,1507,Major
1261,1525,Major
1261,1526,Major
1263,1403,Major
511,1266,Major
511,1269,Major
709,1269,Major
1275,511,Major
1275,567,Major
1275,703,Major
1275,1167,Major
1275,1290,Major
1275,1397,Major
1276,1326,Major
511,1281,Major
1281,1526,Major
1282,129,Major
146,1282,Major
304,1282,Major
531,1282,Major
1282,585,Major
646,1282,Major
669,1282,Major
678,1282,Major
679,1282,Major
698,1282,Major
705,1282,Major
711,1282,Major
802,1282,Major
905,1282,Major
1095,1282,Major
1231,1282,Major
1298,1282,Major
1282,1311,Major
1282,1326,Major
1348,1282,Major
1349,1282,Major
1282,1403,Major
1425,1282,Major
1282,1446,Major
1457,1282,Major
1282,1507,Major
1519,1282,Major
1282,1525,Major
1560,1282,Major
1285,1403,Major
1286,1403,Major
129,1288,Major
146,1288,Major
1288,147,Major
304,1288,Major
531,1288,Major
585,1288,Major
646,1288,Major
669,1288,Major
678,1288,Major
679,1288,Major
698,1288,Major
705,1288,Major
711,1288,Major
802,1288,Major
842,1288,Major
905,1288,Major
1095,1288,Major
1231,1288,Major
1298,1288,Major
1288,1326,Major
1348,1288,Major
1349,1288,Major
1403,1288,Major
1425,1288,Major
1443,1288,Major
1446,1288,Major
1457,1288,Major
1288,1507,Major
1519,1288,Major
1525,1288,Major
1560,1288,Major
72,1290,Major
168,1290,Major
585,1290,Major
590,1290,Major
616,1290,Major
618,1290,Major
1290,703,Major
1290,709,Major
719,1290,Major
774,1290,Major
842,1290,Major
1298,1290,Major
1290,1326,Major
1389,1290,Major
1392,1290,Major
1290,1403,Major
1290,1446,Major
1290,1494,Major
1290,1501,Major
1290,1507,Major
1542,1290,Major
1290,1553,Major
1296,709,Major
1297,560,Major
1376,1297,Major
1297,1397,Major
1297,1403,Major
130,1298,Major
1298,342,Major
356,1298,Major
359,1298,Major
473,1298,Major
517,1298,Major
1298,526,Major
558,1298,Major
589,1298,Major
592,1298,Major
600,1298,Major
648,1298,Major
699,1298,Major
1298,703,Major
708,1298,Major
1298,709,Major
710,1298,Major
713,1298,Major
745,1298,Major
1087,1298,Major
1298,1167,Major
1298,1310,Major
1356,1298,Major
1298,1380,Major
1396,1298,Major
1398,1298,Major
1419,1298,Major
1437,1298,Major
1426,1298,Major
1298,1446,Major
1455,1298,Major
1458,1298,Major
1298,1507,Major
1508,1298,Major
1298,1526,Major
1534,1298,Major
1536,1298,Major
1537,1298,Major
54,1301,Major
1466,1301,Major
585,1310,Major
1310,1326,Major
1403,1310,Major
1446,1310,Major
1310,1507,Major
2,1311,Major
473,1311,Major
510,1311,Major
511,1311,Major
517,1311,Major
526,1311,Major
567,1311,Major
585,1311,Major
608,1311,Major
653,1311,Major
654,1311,Major
666,1311,Major
684,1311,Major
708,1311,Major
709,1311,Major
713,1311,Major
1326,1311,Major
1346,1311,Major
1372,1311,Major
1376,1311,Major
1403,1311,Major
1457,1311,Major
1519,1311,Major
1525,1311,Major
511,1312,Major
1312,567,Major
709,1312,Major
713,1312,Major
1314,585,Major
1314,1326,Major
1457,1314,Major
1314,1519,Major
1314,1525,Major
1316,585,Major
1316,1326,Major
1457,1316,Major
1316,1519,Major
1316,1525,Major
1318,709,Major
1319,709,Major
54,1323,Major
1323,511,Major
1323,567,Major
1323,1526,Major
1325,709,Major
