ID_A,ID_B,Level
151,40,Minor
151,104,Minor
151,771,Minor
151,865,Minor
151,866,Minor
151,871,Minor
151,872,Minor
151,1359,Minor
155,309,Minor
330,155,Minor
155,953,Minor
1493,155,Minor
946,157,Minor
157,994,Minor
826,161,Minor
165,40,Minor
165,104,Minor
165,771,Minor
165,865,Minor
165,866,Minor
165,871,Minor
165,872,Minor
1359,165,Minor
167,813,Minor
1225,195,Minor
1225,196,Minor
1225,919,Minor
1225,1112,Minor
1225,1306,Minor
614,1367,Minor
1225,1424,Minor
169,535,Minor
169,1055,Minor
169,1094,Minor
946,171,Minor
583,176,Minor
994,176,Minor
287,180,Minor
406,180,Minor
535,180,Minor
786,180,Minor
1055,180,Minor
1094,180,Minor
1449,180,Minor
347,299,Minor
347,406,Minor
347,535,Minor
347,786,Minor
347,1033,Minor
347,1055,Minor
347,1094,Minor
347,1175,Minor
347,1241,Minor
186,717,Minor
750,186,Minor
755,186,Minor
186,821,Minor
1058,186,Minor
186,1160,Minor
1273,186,Minor
1296,186,Minor
1401,186,Minor
1540,186,Minor
186,1556,Minor
186,1557,Minor
186,1558,Minor
186,1559,Minor
436,663,Minor
742,663,Minor
1028,663,Minor
1029,663,Minor
188,963,Minor
1413,188,Minor
946,191,Minor
194,813,Minor
583,201,Minor
946,201,Minor
201,994,Minor
202,299,Minor
203,1060,Minor
205,1060,Minor
299,420,Minor
420,826,Minor
1033,420,Minor
420,1241,Minor
1359,420,Minor
45,217,Minor
217,318,Minor
319,217,Minor
396,217,Minor
397,217,Minor
402,217,Minor
403,217,Minor
433,217,Minor
598,217,Minor
604,217,Minor
217,611,Minor
677,217,Minor
1505,217,Minor
937,217,Minor
1189,217,Minor
1471,217,Minor
309,219,Minor
535,219,Minor
786,219,Minor
1055,219,Minor
220,40,Minor
220,813,Minor
220,865,Minor
220,866,Minor
220,871,Minor
220,872,Minor
406,221,Minor
535,221,Minor
583,221,Minor
786,221,Minor
994,221,Minor
1055,221,Minor
1094,221,Minor
223,40,Minor
223,208,Minor
223,865,Minor
223,866,Minor
223,871,Minor
223,872,Minor
223,1220,Minor
224,1015,Minor
812,40,Minor
812,208,Minor
812,865,Minor
812,866,Minor
812,871,Minor
812,872,Minor
441,583,Minor
441,1220,Minor
441,1317,Minor
231,813,Minor
1351,583,Minor
1351,963,Minor
1351,994,Minor
1351,1220,Minor
1351,1413,Minor
234,40,Minor
234,104,Minor
234,771,Minor
234,865,Minor
234,866,Minor
234,871,Minor
234,872,Minor
234,1220,Minor
1359,234,Minor
910,1505,Minor
910,937,Minor
910,1189,Minor
946,267,Minor
1317,267,Minor
271,1493,Minor
274,813,Minor
279,40,Minor
279,208,Minor
279,865,Minor
279,866,Minor
279,871,Minor
279,872,Minor
742,313,Minor
1028,313,Minor
313,283,Minor
426,283,Minor
283,663,Minor
283,895,Minor
283,926,Minor
283,963,Minor
1212,283,Minor
1303,283,Minor
1413,283,Minor
1497,283,Minor
833,287,Minor
45,287,Minor
53,287,Minor
287,318,Minor
287,319,Minor
287,396,Minor
397,287,Minor
287,402,Minor
287,403,Minor
433,287,Minor
287,535,Minor
287,598,Minor
287,604,Minor
287,611,Minor
287,677,Minor
1505,287,Minor
287,763,Minor
287,930,Minor
287,937,Minor
1055,287,Minor
287,1176,Minor
287,1189,Minor
287,1329,Minor
287,780,Minor
1471,287,Minor
287,1495,Minor
288,313,Minor
288,426,Minor
288,663,Minor
288,895,Minor
288,926,Minor
288,963,Minor
288,1212,Minor
288,1303,Minor
288,1413,Minor
1497,288,Minor
406,292,Minor
1055,292,Minor
946,298,Minor
299,40,Minor
299,72,Minor
299,181,Minor
195,299,Minor
196,299,Minor
299,208,Minor
299,746,Minor
286,299,Minor
299,309,Minor
345,299,Minor
354,299,Minor
299,372,Minor
299,398,Minor
299,428,Minor
431,299,Minor
299,435,Minor
436,299,Minor
452,299,Minor
1515,299,Minor
299,458,Minor
299,462,Minor
507,299,Minor
523,299,Minor
299,538,Minor
299,540,Minor
299,541,Minor
299,542,Minor
299,555,Minor
299,574,Minor
299,577,Minor
299,578,Minor
299,579,Minor
